"scenario_id","residual_loss"
"sha256:ff2d3-r2j-00093","29054.34022598095"
"sha256:ff2d3-r2j-00094","38381.13699337635"
"sha256:ff2d3-r2j-00095","18370.289764933972"
"sha256:ff2d3-r2j-00096","9902.784263542373"
"sha256:ff2d3-r2j-00097","16879.36194661465"
"sha256:ff2d3-r2j-00098","29054.34022598095"
"sha256:ff2d3-r2j-00099","54196.75732155018"
"sha256:ff2d3-r2j-00100","25559.328975798227"
"sha256:ff2d3-r2j-00101","25818.057496257214"
"sha256:ff2d3-r2j-00102","29054.34022598095"
"sha256:ff2d3-r2j-00103","15601.49527208729"
"sha256:ff2d3-r2j-00104","66514.3989792532"
"sha256:ff2d3-r2j-00105","2094.715606657599"
"sha256:ff2d3-r2j-00106","-24335.692912141225"
"sha256:ff2d3-r2j-00107","-9013.49218335704"
"sha256:ff2d3-r2j-00108","11447.895738063242"
"sha256:ff2d3-r2j-00109","27438.010309147838"
"sha256:ff2d3-r2j-00110","8583.975965083504"
"sha256:ff2d3-r2j-00111","29054.34022598095"
"sha256:ff2d3-r2j-00112","29054.34022598095"
"sha256:ff2d3-r2j-00113","28975.846937272843"
"sha256:ff2d3-r2j-00114","-4090.768384333598"
"sha256:ff2d3-r2j-00115","34771.20624713726"
"sha256:ff2d3-r2j-00116","11591.372958571053"
"sha256:ff2d3-r2j-00117","30232.904995817757"
"sha256:ff2d3-r2j-00118","57369.47070055409"
"sha256:ff2d3-r2j-00119","14635.892224089243"
"sha256:ff2d3-r2j-00120","34187.33898334332"
"sha256:ff2d3-r2j-00121","27516.33979987049"
"sha256:ff2d3-r2j-00122","37662.39757902089"
"sha256:ff2d3-r2j-00123","19274.435687727928"
"sha256:ff2d3-r2j-00124","58996.15120392323"
"sha256:ff2d3-r2j-00125","28855.955727189837"
"sha256:ff2d3-r2j-00126","29054.34022598095"
"sha256:ff2d3-r2j-00127","14632.841927360729"
"sha256:ff2d3-r2j-00128","53792.3567870657"
"sha256:ff2d3-r2j-00129","29054.34022598095"
"sha256:ff2d3-r2j-00130","17726.440630534555"
"sha256:ff2d3-r2j-00131","38279.205741423226"
"sha256:ff2d3-r2j-00132","20746.763029062084"
"sha256:ff2d3-r2j-00133","-32743.367468186756"
"sha256:ff2d3-r2j-00134","58103.820499528694"
"sha256:ff2d3-r2j-00135","29054.34022598095"
"sha256:ff2d3-r2j-00136","45150.688656169325"
"sha256:ff2d3-r2j-00137","12080.420528988841"
"sha256:ff2d3-r2j-00138","26240.98097242909"
"sha256:ff2d3-r2j-00139","25985.498454020886"
"sha256:ff2d3-r2j-00140","72790.57519596425"
"sha256:ff2d3-r2j-00141","29054.34022598095"
"sha256:ff2d3-r2j-00142","27970.984973801234"
"sha256:ff2d3-r2j-00143","24605.832726237684"
"sha256:ff2d3-r2j-00144","17276.541590153705"
"sha256:ff2d3-r2j-00145","26202.05963536854"
"sha256:ff2d3-r2j-00146","49983.55544009304"
"sha256:ff2d3-r2j-00147","53340.776634514055"
"sha256:ff2d3-r2j-00148","30913.446203093154"
"sha256:ff2d3-r2j-00149","19247.782762077535"
"sha256:ff2d3-r2j-00150","29054.34022598095"
"sha256:ff2d3-r2j-00151","21646.461933415412"
"sha256:ff2d3-r2j-00152","29054.34022598095"
"sha256:ff2d3-r2j-00153","63756.22402609119"
"sha256:ff2d3-r2j-00154","20201.35234606189"
"sha256:ff2d3-r2j-00155","6631.243024165538"
"sha256:ff2d3-r2j-00156","27616.4178164362"
"sha256:ff2d3-r2j-00157","30146.994252263074"
"sha256:ff2d3-r2j-00158","10628.768868376355"
"sha256:ff2d3-r2j-00159","55745.78504025136"
"sha256:ff2d3-r2j-00160","14907.45347267323"
"sha256:ff2d3-r2j-00161","38720.77603693104"
"sha256:ff2d3-r2j-00162","6865.328691890147"
"sha256:ff2d3-r2j-00163","29054.34022598095"
"sha256:ff2d3-r2j-00164","29054.34022598095"
"sha256:ff2d3-r2j-00165","22104.632494352918"
"sha256:ff2d3-r2j-00166","29054.34022598095"
"sha256:ff2d3-r2j-00167","9673.350160531809"
"sha256:ff2d3-r2j-00168","26430.261680290416"
"sha256:ff2d3-r2j-00169","25460.26547394276"
"sha256:ff2d3-r2j-00170","45342.22296300526"
"sha256:ff2d3-r2j-00171","6759.408690983775"
"sha256:ff2d3-r2j-00172","37012.36142223378"
"sha256:ff2d3-r2j-00173","46153.99619362049"
"sha256:ff2d3-r2j-00174","23508.43750436764"
"sha256:ff2d3-r2j-00175","20254.805408757216"
"sha256:ff2d3-r2j-00176","29054.34022598095"
"sha256:ff2d3-r2j-00177","47454.07780001698"
"sha256:ff2d3-r2j-00178","29760.406986997798"
"sha256:ff2d3-r2j-00179","29054.34022598095"
"sha256:ff2d3-r2j-00180","52122.467603630255"
"sha256:ff2d3-r2j-00181","-8629.605376081643"
"sha256:ff2d3-r2j-00182","-12518.994026821703"
"sha256:ff2d3-r2j-00183","-25922.501858064075"
"sha256:ff2d3-r2j-00184","33995.253412054255"
